file,page_num,line_num,word_num,left,top,right,delta,width,height,conf,text
CDU-CSU_Wahlprogramm_2021,1,1,1,509,520,1272,0,763,71,91.92585,Inhaltsverzeichnis
CDU-CSU_Wahlprogramm_2021,1,1,1,507,760,871,2718,364,80,93.236977,Einleitung
CDU-CSU_Wahlprogramm_2021,1,1,3,3589,764,3631,0,42,56,73.432846,A
CDU-CSU_Wahlprogramm_2021,1,1,1,506,1016,562,93,56,57,91.528244,1.
CDU-CSU_Wahlprogramm_2021,1,1,2,655,1016,839,21,184,57,95.295456,Neue
CDU-CSU_Wahlprogramm_2021,1,1,3,860,1016,1420,24,560,76,96.087425,Verantwortung
CDU-CSU_Wahlprogramm_2021,1,1,4,1444,1012,1928,24,484,61,96.438148,Deutschlands
CDU-CSU_Wahlprogramm_2021,1,1,5,1952,1013,2011,24,59,59,96.795113,in
CDU-CSU_Wahlprogramm_2021,1,1,6,2035,1012,2154,19,119,61,96.688713,der
CDU-CSU_Wahlprogramm_2021,1,1,7,2173,1012,2344,22,171,61,93.251701,Welt
CDU-CSU_Wahlprogramm_2021,1,1,8,2366,1045,2404,22,38,9,91.840149,-
CDU-CSU_Wahlprogramm_2021,1,1,9,2426,1030,2545,24,119,43,96.643593,aus
CDU-CSU_Wahlprogramm_2021,1,1,10,2569,1000,3054,18,485,92,96.352974,Überzeugung
CDU-CSU_Wahlprogramm_2021,1,1,11,3072,1011,3181,23,109,62,96.839012,für
CDU-CSU_Wahlprogramm_2021,1,1,12,3204,1012,3494,0,290,72,96.853874,"Frieden,"
CDU-CSU_Wahlprogramm_2021,1,2,1,655,1117,934,22,279,61,95.140335,Freiheit
CDU-CSU_Wahlprogramm_2021,1,2,2,956,1117,1086,24,130,61,96.358536,und
CDU-CSU_Wahlprogramm_2021,1,2,3,1110,1117,1711,0,601,61,92.734695,Menschenrechte
CDU-CSU_Wahlprogramm_2021,1,3,1,655,1261,768,81,113,57,95.834694,1.1.
CDU-CSU_Wahlprogramm_2021,1,3,2,849,1257,1154,25,305,80,96.417244,Stärkung
CDU-CSU_Wahlprogramm_2021,1,3,3,1179,1257,1290,20,111,61,93.29924,der
CDU-CSU_Wahlprogramm_2021,1,3,4,1310,1265,1534,28,224,53,92.590263,werte-
CDU-CSU_Wahlprogramm_2021,1,3,5,1562,1257,1683,30,121,61,92.034851,und
CDU-CSU_Wahlprogramm_2021,1,3,6,1713,1257,2202,30,489,80,92.034851,regelbasierten
CDU-CSU_Wahlprogramm_2021,1,3,7,2232,1257,2756,0,524,61,91.877953,internationalen
CDU-CSU_Wahlprogramm_2021,1,4,1,655,1401,768,85,113,58,96.027206,1.2.
CDU-CSU_Wahlprogramm_2021,1,4,2,853,1398,1277,28,424,61,96.309601,Deutschland
CDU-CSU_Wahlprogramm_2021,1,4,3,1305,1398,1392,26,87,61,93.227737,als
CDU-CSU_Wahlprogramm_2021,1,4,4,1418,1398,1959,26,541,61,89.871155,Stabilitätsanker
CDU-CSU_Wahlprogramm_2021,1,4,5,1985,1401,2038,28,53,57,96.780167,in
CDU-CSU_Wahlprogramm_2021,1,4,6,2066,1398,2177,24,111,61,96.797737,der
CDU-CSU_Wahlprogramm_2021,1,4,7,2201,1398,2488,0,287,80,92.970673,globalen
CDU-CSU_Wahlprogramm_2021,1,5,1,655,1542,768,79,113,57,95.733032,1.3.
CDU-CSU_Wahlprogramm_2021,1,5,2,847,1537,1162,26,315,62,95.807243,Aufbruch
CDU-CSU_Wahlprogramm_2021,1,5,3,1188,1537,1286,23,98,62,96.732986,für
CDU-CSU_Wahlprogramm_2021,1,5,4,1309,1538,1410,23,101,61,93.306152,die
CDU-CSU_Wahlprogramm_2021,1,5,5,1433,1538,1987,30,554,61,91.689087,transatlantische
CDU-CSU_Wahlprogramm_2021,1,5,6,2017,1542,2089,0,72,57,80.038582,Partnerschaft
CDU-CSU_Wahlprogramm_2021,1,6,1,655,1682,768,81,113,57,95.832527,1.4.
CDU-CSU_Wahlprogramm_2021,1,6,2,849,1678,1161,26,312,61,96.09687,Stabilität
CDU-CSU_Wahlprogramm_2021,1,6,3,1187,1681,1240,29,53,57,96.709724,in
CDU-CSU_Wahlprogramm_2021,1,6,4,1269,1697,1424,30,155,61,96.802925,ganz
CDU-CSU_Wahlprogramm_2021,1,6,5,1454,1682,1684,0,230,74,89.936104,Europa
CDU-CSU_Wahlprogramm_2021,1,7,1,655,1822,768,85,113,57,93.100716,1.5.
CDU-CSU_Wahlprogramm_2021,1,7,2,853,1818,1211,24,358,61,94.780952,Besondere
CDU-CSU_Wahlprogramm_2021,1,7,3,1235,1822,1761,30,526,76,96.354233,Verantwortung
CDU-CSU_Wahlprogramm_2021,1,7,4,1791,1818,2251,26,460,61,96.265167,Deutschlands
CDU-CSU_Wahlprogramm_2021,1,7,5,2277,1818,2644,908,367,80,96.524315,gegenüber
CDU-CSU_Wahlprogramm_2021,1,7,7,3552,1822,3629,0,77,57,92.070358,LO
CDU-CSU_Wahlprogramm_2021,1,8,1,655,1963,768,85,113,57,96.186493,1.6.
CDU-CSU_Wahlprogramm_2021,1,8,2,853,1963,1028,24,175,57,96.173294,Neue
CDU-CSU_Wahlprogramm_2021,1,8,3,1052,1958,1623,21,571,62,95.571587,Aufmerksamkeit
CDU-CSU_Wahlprogramm_2021,1,8,4,1644,1958,1742,22,98,62,96.913925,für
CDU-CSU_Wahlprogramm_2021,1,8,5,1764,1959,1885,29,121,61,92.751656,den
CDU-CSU_Wahlprogramm_2021,1,8,6,1914,1958,2624,0,710,79,90.961914,asiatisch-pazifischen
CDU-CSU_Wahlprogramm_2021,1,9,1,655,2103,768,81,113,58,93.943077,1.7.
CDU-CSU_Wahlprogramm_2021,1,9,2,849,2099,1159,28,310,61,96.209015,Moderne
CDU-CSU_Wahlprogramm_2021,1,9,3,1187,2099,1308,25,121,61,96.091553,und
CDU-CSU_Wahlprogramm_2021,1,9,4,1333,2099,1451,27,118,61,93.305885,voll
CDU-CSU_Wahlprogramm_2021,1,9,5,1478,2099,1967,29,489,61,92.356117,einsatzbereite
CDU-CSU_Wahlprogramm_2021,1,9,6,1996,2099,2419,0,423,61,92.297905,Bundeswehr
CDU-CSU_Wahlprogramm_2021,1,10,1,655,2243,768,85,113,57,84.691864,1.8.
CDU-CSU_Wahlprogramm_2021,1,10,2,853,2243,958,23,105,57,93.577728,Für
CDU-CSU_Wahlprogramm_2021,1,10,3,981,2242,1123,29,142,58,94.552589,eine
CDU-CSU_Wahlprogramm_2021,1,10,4,1152,2239,1548,30,396,80,96.435852,nachhaltige
CDU-CSU_Wahlprogramm_2021,1,10,5,1578,2239,1993,27,415,80,96.363144,Entwicklung
CDU-CSU_Wahlprogramm_2021,1,10,6,2020,2242,2073,28,53,57,96.368103,in
CDU-CSU_Wahlprogramm_2021,1,10,7,2101,2239,2212,28,111,61,96.64669,der
CDU-CSU_Wahlprogramm_2021,1,10,8,2240,2242,2419,27,179,58,96.148003,Einen
CDU-CSU_Wahlprogramm_2021,1,10,9,2446,2239,2607,945,161,61,92.611404,Welt
CDU-CSU_Wahlprogramm_2021,1,10,11,3552,2243,3625,0,73,57,85.738823,13
CDU-CSU_Wahlprogramm_2021,1,11,1,655,2382,768,85,113,58,96.751312,1.9.
CDU-CSU_Wahlprogramm_2021,1,11,2,853,2383,958,23,105,57,92.797653,Für
CDU-CSU_Wahlprogramm_2021,1,11,3,981,2382,1123,30,142,58,92.716331,eine
CDU-CSU_Wahlprogramm_2021,1,11,4,1153,2378,2074,27,921,81,92.520126,Entwicklungspartnerschaft
CDU-CSU_Wahlprogramm_2021,1,11,5,2101,2382,2210,22,109,58,96.843643,mit
CDU-CSU_Wahlprogramm_2021,1,11,6,2232,2378,2435,0,203,62,86.412796,Afrika
CDU-CSU_Wahlprogramm_2021,1,12,1,655,2524,811,42,156,57,96.758141,1.10.
CDU-CSU_Wahlprogramm_2021,1,12,2,853,2520,1369,27,516,61,96.077164,Internationaler
CDU-CSU_Wahlprogramm_2021,1,12,3,1396,2520,1805,25,409,61,96.284233,Klimaschutz
CDU-CSU_Wahlprogramm_2021,1,12,4,1830,2539,1936,27,106,42,96.739807,zur
CDU-CSU_Wahlprogramm_2021,1,12,5,1963,2520,2347,25,384,80,96.671227,Bewahrung
CDU-CSU_Wahlprogramm_2021,1,12,6,2372,2520,2484,22,112,61,96.744766,der
CDU-CSU_Wahlprogramm_2021,1,12,7,2506,2519,2870,682,364,81,93.273804,Schöpfung
CDU-CSU_Wahlprogramm_2021,1,12,9,3552,2524,3625,0,73,57,74.031731,1D
CDU-CSU_Wahlprogramm_2021,1,1,1,502,2775,562,93,60,58,94.654526,2.
CDU-CSU_Wahlprogramm_2021,1,1,2,655,2776,839,22,184,57,93.287109,Neue
CDU-CSU_Wahlprogramm_2021,1,1,3,861,2771,1598,22,737,81,89.305748,Weltpolitikfähigkeit
CDU-CSU_Wahlprogramm_2021,1,1,4,1620,2805,1658,24,38,9,91.008316,-
CDU-CSU_Wahlprogramm_2021,1,1,5,1682,2773,1800,24,118,60,96.724609,mit
CDU-CSU_Wahlprogramm_2021,1,1,6,1824,2771,2286,19,462,62,96.572533,Leidenschaft
CDU-CSU_Wahlprogramm_2021,1,1,7,2305,2771,2412,19,107,62,96.62162,für
CDU-CSU_Wahlprogramm_2021,1,1,8,2431,2773,2536,24,105,60,96.293289,ein
CDU-CSU_Wahlprogramm_2021,1,1,9,2560,2772,2819,731,259,61,95.520401,starkes
CDU-CSU_Wahlprogramm_2021,1,1,12,3550,2776,3626,0,76,58,96.974777,17
CDU-CSU_Wahlprogramm_2021,1,2,1,651,2915,768,85,117,58,96.561157,2.1.
CDU-CSU_Wahlprogramm_2021,1,2,2,853,2915,946,29,93,57,96.210953,Ein
CDU-CSU_Wahlprogramm_2021,1,2,3,975,2912,1217,29,242,61,96.210953,starkes
CDU-CSU_Wahlprogramm_2021,1,2,4,1246,2912,1670,29,424,61,96.794525,Deutschland
CDU-CSU_Wahlprogramm_2021,1,2,5,1699,2915,1753,28,54,57,96.38736,in
CDU-CSU_Wahlprogramm_2021,1,2,6,1781,2915,1986,29,205,58,96.669846,einem
CDU-CSU_Wahlprogramm_2021,1,2,7,2015,2912,2263,33,248,61,96.025658,starken
CDU-CSU_Wahlprogramm_2021,1,2,8,2296,2916,2526,0,230,74,93.224609,Europa
CDU-CSU_Wahlprogramm_2021,1,3,1,651,3055,768,81,117,58,95.740906,2.2.
CDU-CSU_Wahlprogramm_2021,1,3,2,849,3052,1030,27,181,61,96.029388,Mehr
CDU-CSU_Wahlprogramm_2021,1,3,3,1057,3056,1287,31,230,74,96.612442,Europa
CDU-CSU_Wahlprogramm_2021,1,3,4,1318,3055,1372,28,54,57,96.103683,in
CDU-CSU_Wahlprogramm_2021,1,3,5,1400,3052,1511,22,111,61,96.219727,der
CDU-CSU_Wahlprogramm_2021,1,3,6,1533,3052,1915,0,382,78,93.100319,Weltpolitik
CDU-CSU_Wahlprogramm_2021,1,4,1,651,3195,768,85,117,58,95.485489,2.3.
CDU-CSU_Wahlprogramm_2021,1,4,2,853,3192,1298,0,445,80,90.9291,Nachhaltiges
CDU-CSU_Wahlprogramm_2021,1,5,1,651,3336,768,79,117,58,92.119186,2.4.
CDU-CSU_Wahlprogramm_2021,1,5,2,847,3332,1560,27,713,81,91.790154,Wettbewerbsfähiges
CDU-CSU_Wahlprogramm_2021,1,5,3,1587,3333,1709,28,122,61,96.028412,und
CDU-CSU_Wahlprogramm_2021,1,5,4,1737,3333,1994,0,257,61,93.296249,stabiles
CDU-CSU_Wahlprogramm_2021,1,6,1,651,3476,768,84,117,58,96.480499,2.5.
CDU-CSU_Wahlprogramm_2021,1,6,2,852,3477,1052,27,200,57,96.213203,Unser
CDU-CSU_Wahlprogramm_2021,1,6,3,1079,3477,1309,27,230,74,96.288704,Europa
CDU-CSU_Wahlprogramm_2021,1,6,4,1336,3473,1448,23,112,61,96.69902,der
CDU-CSU_Wahlprogramm_2021,1,6,5,1471,3473,1778,28,307,80,96.428673,Ordnung
CDU-CSU_Wahlprogramm_2021,1,6,6,1806,3473,1928,27,122,61,96.774307,und
CDU-CSU_Wahlprogramm_2021,1,6,7,1955,3473,2302,1246,347,61,89.345779,Sicherheit
CDU-CSU_Wahlprogramm_2021,1,6,9,3548,3476,3630,0,82,57,89.211929,24
CDU-CSU_Wahlprogramm_2021,1,7,1,651,3616,768,342,117,58,94.825951,2.6.
CDU-CSU_Wahlprogramm_2021,1,7,4,1110,3613,1465,28,355,71,96.344536,"modernes,"
CDU-CSU_Wahlprogramm_2021,1,7,5,1493,3616,1884,27,391,58,96.344536,innovatives
CDU-CSU_Wahlprogramm_2021,1,7,6,1911,3613,2033,26,122,61,96.7342,und
CDU-CSU_Wahlprogramm_2021,1,7,7,2059,3613,2349,30,290,80,96.568695,digitales
CDU-CSU_Wahlprogramm_2021,1,7,8,2379,3617,2609,0,230,74,89.797432,Europa
CDU-CSU_Wahlprogramm_2021,1,8,1,651,3756,768,85,117,59,95.313271,2.7.
CDU-CSU_Wahlprogramm_2021,1,8,2,853,3756,946,31,93,57,91.613861,Ein
CDU-CSU_Wahlprogramm_2021,1,8,3,977,3752,1580,27,603,81,91.613861,handlungsfähiges
CDU-CSU_Wahlprogramm_2021,1,8,4,1607,3753,1728,30,121,61,93.296616,und
CDU-CSU_Wahlprogramm_2021,1,8,5,1758,3753,2185,0,427,80,91.315277,bürgernahes
CDU-CSU_Wahlprogramm_2021,1,1,1,503,4009,562,93,59,58,94.276054,3.
CDU-CSU_Wahlprogramm_2021,1,1,2,655,4010,875,18,220,57,87.771431,Neuer
CDU-CSU_Wahlprogramm_2021,1,1,3,893,4006,1280,25,387,61,93.289558,Wohlstand
CDU-CSU_Wahlprogramm_2021,1,1,4,1305,4039,1343,25,38,9,93.154846,-
CDU-CSU_Wahlprogramm_2021,1,1,5,1368,4007,1486,22,118,60,91.564819,mit
CDU-CSU_Wahlprogramm_2021,1,1,6,1508,4006,1995,23,487,80,91.192764,nachhaltigem
CDU-CSU_Wahlprogramm_2021,1,1,7,2018,4006,2395,24,377,61,96.384468,Wachstum
CDU-CSU_Wahlprogramm_2021,1,1,8,2419,4024,2564,26,145,43,93.032799,zum
CDU-CSU_Wahlprogramm_2021,1,1,9,2590,4006,3136,411,546,61,91.362297,klimaneutralen
CDU-CSU_Wahlprogramm_2021,1,2,2,3547,4115,3626,0,79,58,79.955414,ID
CDU-CSU_Wahlprogramm_2021,1,3,1,652,4256,768,84,116,57,92.418694,3.1.
CDU-CSU_Wahlprogramm_2021,1,3,2,852,4256,1052,27,200,57,93.293274,Unser
CDU-CSU_Wahlprogramm_2021,1,3,3,1079,4251,1745,23,666,81,91.542816,Entfesselungspaket
CDU-CSU_Wahlprogramm_2021,1,3,4,1768,4251,1865,23,97,62,95.997559,für
CDU-CSU_Wahlprogramm_2021,1,3,5,1888,4252,1988,24,100,61,96.889687,die
CDU-CSU_Wahlprogramm_2021,1,3,6,2012,4251,2375,0,363,62,83.633255,Wirtschaft
CDU-CSU_Wahlprogramm_2021,1,4,1,652,4395,768,81,116,58,96.501564,3.2.
CDU-CSU_Wahlprogramm_2021,1,4,2,849,4392,1098,23,249,61,96.365616,Sichere
CDU-CSU_Wahlprogramm_2021,1,4,3,1121,4392,1337,27,216,61,96.365616,Arbeit
CDU-CSU_Wahlprogramm_2021,1,4,4,1364,4395,1473,0,109,58,95.493553,mit
CDU-CSU_Wahlprogramm_2021,1,5,1,652,4536,768,85,116,57,96.014099,3.3.
CDU-CSU_Wahlprogramm_2021,1,5,2,853,4532,1277,28,424,61,96.228523,Deutschland
CDU-CSU_Wahlprogramm_2021,1,5,3,1305,4532,1392,28,87,61,93.284409,als
CDU-CSU_Wahlprogramm_2021,1,5,4,1420,4532,1924,29,504,61,86.230469,klimaneutrales
CDU-CSU_Wahlprogramm_2021,1,5,5,1953,4532,2403,30,450,61,92.870041,Industrieland
CDU-CSU_Wahlprogramm_2021,1,5,6,2433,4532,2523,0,90,61,96.621246,bis
CDU-CSU_Wahlprogramm_2021,1,6,1,652,4677,768,84,116,57,91.744125,3.4.
CDU-CSU_Wahlprogramm_2021,1,6,2,852,4677,1052,27,200,57,91.744125,Unser
CDU-CSU_Wahlprogramm_2021,1,6,3,1079,4673,1613,21,534,80,92.153564,Energiekonzept
CDU-CSU_Wahlprogramm_2021,1,6,4,1634,4672,1732,22,98,62,96.945045,für
CDU-CSU_Wahlprogramm_2021,1,6,5,1754,4673,1856,0,102,61,96.772972,die
CDU-CSU_Wahlprogramm_2021,1,7,1,652,4817,768,85,116,57,93.776352,3.5.
CDU-CSU_Wahlprogramm_2021,1,7,2,853,4813,1298,23,445,80,96.623901,Nachhaltiges
CDU-CSU_Wahlprogramm_2021,1,7,3,1321,4812,1764,28,443,62,96.342247,Wirtschaften
CDU-CSU_Wahlprogramm_2021,1,7,4,1792,4832,1929,29,137,42,96.717613,zum
CDU-CSU_Wahlprogramm_2021,1,7,5,1958,4813,2182,28,224,61,96.480904,Schutz
CDU-CSU_Wahlprogramm_2021,1,7,6,2210,4832,2468,34,258,42,96.480904,unserer
CDU-CSU_Wahlprogramm_2021,1,7,7,2502,4808,2859,0,357,89,80.639526,Ressourcen
CDU-CSU_Wahlprogramm_2021,1,8,1,652,4957,768,79,116,57,96.46209,3.6.
CDU-CSU_Wahlprogramm_2021,1,8,2,847,4952,1139,22,292,62,96.447762,Vorfahrt
CDU-CSU_Wahlprogramm_2021,1,8,3,1161,4952,1260,25,99,62,96.360847,für
CDU-CSU_Wahlprogramm_2021,1,8,4,1285,4953,1675,25,390,80,96.30294,intelligente
CDU-CSU_Wahlprogramm_2021,1,8,5,1700,4953,2017,0,317,61,86.152359,Mobilität
CDU-CSU_Wahlprogramm_2021,1,9,1,652,5097,768,85,116,58,95.730118,3.7.
CDU-CSU_Wahlprogramm_2021,1,9,2,853,5096,991,30,138,58,96.335014,Eine
CDU-CSU_Wahlprogramm_2021,1,9,3,1021,5092,1548,25,527,72,96.253822,"Landwirtschaft,"
CDU-CSU_Wahlprogramm_2021,1,9,4,1573,5093,1674,25,101,61,96.678276,die
CDU-CSU_Wahlprogramm_2021,1,9,5,1699,5093,1867,26,168,61,96.515228,stark
CDU-CSU_Wahlprogramm_2021,1,9,6,1893,5093,2015,30,122,61,96.515228,und
CDU-CSU_Wahlprogramm_2021,1,9,7,2045,5093,2401,1149,356,80,93.091888,nachhaltig
CDU-CSU_Wahlprogramm_2021,1,9,9,3550,5097,3629,0,79,57,86.985832,DO
CDU-CSU_Wahlprogramm_2021,1,10,1,652,5238,768,81,116,57,96.412491,3.8.
CDU-CSU_Wahlprogramm_2021,1,10,2,849,5234,1194,28,345,61,96.531647,Modernes
CDU-CSU_Wahlprogramm_2021,1,10,3,1222,5234,1413,22,191,61,96.542404,Recht
CDU-CSU_Wahlprogramm_2021,1,10,4,1435,5233,1533,26,98,62,92.246117,für
CDU-CSU_Wahlprogramm_2021,1,10,5,1559,5234,1855,23,296,80,91.431412,mündige
CDU-CSU_Wahlprogramm_2021,1,10,6,1878,5234,2499,30,621,61,92.505798,Verbraucherinnen
CDU-CSU_Wahlprogramm_2021,1,10,7,2529,5234,2651,26,122,61,96.124268,und
CDU-CSU_Wahlprogramm_2021,1,10,8,2677,5234,3106,444,429,61,91.081894,Verbraucher
CDU-CSU_Wahlprogramm_2021,1,10,10,3550,5238,3629,0,79,57,95.830688,56
CDU-CSU_Wahlprogramm_2021,1,1,1,3194,5537,3333,24,139,48,91.072395,Seite
CDU-CSU_Wahlprogramm_2021,1,1,2,3357,5538,3505,25,148,47,90.821251,1von
CDU-CSU_Wahlprogramm_2021,1,1,3,3530,5537,3633,0,103,48,96.657509,139
CDU-CSU_Wahlprogramm_2021,2,1,1,501,520,562,93,61,57,96.341782,4.
CDU-CSU_Wahlprogramm_2021,2,1,2,655,520,839,27,184,57,76.931618,Neue
CDU-CSU_Wahlprogramm_2021,2,1,3,866,517,1157,22,291,60,76.931618,Fairness
CDU-CSU_Wahlprogramm_2021,2,1,4,1179,516,1310,22,131,61,96.525673,und
CDU-CSU_Wahlprogramm_2021,2,1,5,1332,516,1578,22,246,61,96.404594,soziale
CDU-CSU_Wahlprogramm_2021,2,1,6,1600,516,1967,23,367,61,93.281342,Sicherheit
CDU-CSU_Wahlprogramm_2021,2,1,7,1990,549,2028,20,38,9,93.136566,-
CDU-CSU_Wahlprogramm_2021,2,1,8,2048,515,2157,19,109,62,96.930443,für
CDU-CSU_Wahlprogramm_2021,2,1,9,2176,516,2304,23,128,61,93.271942,den
CDU-CSU_Wahlprogramm_2021,2,1,10,2327,515,2976,572,649,81,91.228386,gesellschaftlichen
CDU-CSU_Wahlprogramm_2021,2,2,2,3548,625,3629,0,81,57,81.524551,DO
CDU-CSU_Wahlprogramm_2021,2,3,1,648,765,768,85,120,57,95.391258,4.1.
CDU-CSU_Wahlprogramm_2021,2,3,2,853,761,1214,26,361,61,96.420723,Finanzielle
CDU-CSU_Wahlprogramm_2021,2,3,3,1240,761,1586,25,346,61,96.610558,Sicherheit
CDU-CSU_Wahlprogramm_2021,2,3,4,1611,764,1687,0,76,57,96.81424,im
CDU-CSU_Wahlprogramm_2021,2,4,1,648,905,768,81,120,58,95.885841,4.2.
CDU-CSU_Wahlprogramm_2021,2,4,2,849,902,1087,25,238,61,95.941505,Soziale
CDU-CSU_Wahlprogramm_2021,2,4,3,1112,902,1459,26,347,61,96.696388,Sicherheit
CDU-CSU_Wahlprogramm_2021,2,4,4,1485,905,1538,29,53,57,96.959412,in
CDU-CSU_Wahlprogramm_2021,2,4,5,1567,902,1723,1825,156,61,93.27858,allen
CDU-CSU_Wahlprogramm_2021,2,4,7,3548,906,3626,0,78,57,88.996628,OL
CDU-CSU_Wahlprogramm_2021,2,5,1,648,1046,768,85,120,57,86.718285,4.3.
CDU-CSU_Wahlprogramm_2021,2,5,2,853,1041,1426,2122,573,81,86.718285,Leistungsfähiges
CDU-CSU_Wahlprogramm_2021,2,5,4,3548,1046,3625,0,77,57,73.291222,O3
CDU-CSU_Wahlprogramm_2021,2,6,1,648,1186,768,81,120,57,91.940552,4.4.
CDU-CSU_Wahlprogramm_2021,2,6,2,849,1185,1016,30,167,58,91.940552,Gute
CDU-CSU_Wahlprogramm_2021,2,6,3,1046,1181,1254,23,208,81,96.457428,Pflege
CDU-CSU_Wahlprogramm_2021,2,6,4,1277,1181,1376,26,99,62,96.457428,für
CDU-CSU_Wahlprogramm_2021,2,6,5,1402,1182,1575,24,173,61,96.694183,mehr
CDU-CSU_Wahlprogramm_2021,2,6,6,1599,1182,1944,27,345,61,96.084419,Sicherheit
CDU-CSU_Wahlprogramm_2021,2,6,7,1971,1182,2093,0,122,61,96.672279,und
CDU-CSU_Wahlprogramm_2021,2,7,1,648,1326,768,85,120,57,92.039932,4.5.
CDU-CSU_Wahlprogramm_2021,2,7,2,853,1322,1314,23,461,61,95.667648,Deutschlands
CDU-CSU_Wahlprogramm_2021,2,7,3,1337,1326,1863,24,526,76,96.329704,Verantwortung
CDU-CSU_Wahlprogramm_2021,2,7,4,1887,1321,1985,23,98,62,96.812904,für
CDU-CSU_Wahlprogramm_2021,2,7,5,2008,1322,2254,0,246,80,92.716934,globale
CDU-CSU_Wahlprogramm_2021,2,8,1,504,1572,562,93,58,57,90.619896,5.
CDU-CSU_Wahlprogramm_2021,2,8,2,655,1572,839,24,184,57,88.649155,Neue
CDU-CSU_Wahlprogramm_2021,2,8,3,863,1568,1852,23,989,80,91.059731,Generationengerechtigkeit
CDU-CSU_Wahlprogramm_2021,2,8,4,1875,1568,1977,28,102,61,95.957527,bei
CDU-CSU_Wahlprogramm_2021,2,8,5,2005,1569,2321,26,316,60,95.957527,Finanzen
CDU-CSU_Wahlprogramm_2021,2,8,6,2347,1568,2477,24,130,61,96.119637,und
CDU-CSU_Wahlprogramm_2021,2,8,7,2501,1572,2780,27,279,57,93.295517,Steuern
CDU-CSU_Wahlprogramm_2021,2,8,8,2807,1601,2845,0,38,9,91.273155,-
CDU-CSU_Wahlprogramm_2021,2,9,1,651,1692,769,19,118,43,96.740089,aus
CDU-CSU_Wahlprogramm_2021,2,9,2,788,1678,1348,19,560,76,96.263298,Verantwortung
CDU-CSU_Wahlprogramm_2021,2,9,3,1367,1673,1474,22,107,62,96.182465,für
CDU-CSU_Wahlprogramm_2021,2,9,4,1496,1692,1735,26,239,43,96.182465,unsere
CDU-CSU_Wahlprogramm_2021,2,9,5,1761,1674,1998,22,237,61,96.347816,Kinder
CDU-CSU_Wahlprogramm_2021,2,9,6,2020,1674,2150,27,130,61,96.347816,und
CDU-CSU_Wahlprogramm_2021,2,9,7,2177,1674,2363,0,186,61,86.828903,Enkel
CDU-CSU_Wahlprogramm_2021,2,10,1,653,1818,768,81,115,57,96.060188,5.1.
CDU-CSU_Wahlprogramm_2021,2,10,2,849,1817,966,24,117,58,96.538445,Mit
CDU-CSU_Wahlprogramm_2021,2,10,3,990,1814,1230,33,240,61,96.538445,soliden
CDU-CSU_Wahlprogramm_2021,2,10,4,1263,1817,1561,29,298,58,96.597862,Finanzen
CDU-CSU_Wahlprogramm_2021,2,10,5,1590,1814,1792,25,202,61,96.779091,sicher
CDU-CSU_Wahlprogramm_2021,2,10,6,1817,1817,1871,28,54,57,95.347931,in
CDU-CSU_Wahlprogramm_2021,2,10,7,1899,1814,2000,26,101,61,95.347931,die
CDU-CSU_Wahlprogramm_2021,2,10,8,2026,1813,2298,0,272,62,83.113785,Zukunft
CDU-CSU_Wahlprogramm_2021,2,11,1,653,1957,768,85,115,58,88.896919,5.2.
CDU-CSU_Wahlprogramm_2021,2,11,2,853,1957,1033,29,180,68,93.306229,"Faire,"
CDU-CSU_Wahlprogramm_2021,2,11,3,1062,1954,1673,27,611,80,91.425476,leistungsgerechte
CDU-CSU_Wahlprogramm_2021,2,11,4,1700,1954,1822,25,122,61,93.29393,und
CDU-CSU_Wahlprogramm_2021,2,11,5,1847,1953,2512,25,665,81,91.786209,wettbewerbsfähige
CDU-CSU_Wahlprogramm_2021,2,11,6,2537,1958,2799,0,262,57,74.807426,Steuern
CDU-CSU_Wahlprogramm_2021,2,12,1,653,2098,768,79,115,57,73.371857,5.3.
CDU-CSU_Wahlprogramm_2021,2,12,2,847,2094,1501,23,654,80,90.558365,Vermögensbildung
CDU-CSU_Wahlprogramm_2021,2,12,3,1524,2089,1606,0,82,89,93.125092,für
CDU-CSU_Wahlprogramm_2021,2,13,1,653,2238,768,85,115,57,96.186432,5.4.
CDU-CSU_Wahlprogramm_2021,2,13,2,853,2234,1239,31,386,78,96.516663,Finanzplatz
CDU-CSU_Wahlprogramm_2021,2,13,3,1270,2234,1693,28,423,61,96.493484,Deutschland
CDU-CSU_Wahlprogramm_2021,2,13,4,1721,2234,1969,0,248,61,93.112457,stärken
CDU-CSU_Wahlprogramm_2021,2,14,1,502,2484,562,93,60,57,96.609863,6.
CDU-CSU_Wahlprogramm_2021,2,14,2,655,2484,876,19,221,57,90.148468,Neues
CDU-CSU_Wahlprogramm_2021,2,14,3,895,2479,1685,26,790,81,90.405846,Aufstiegsversprechen
CDU-CSU_Wahlprogramm_2021,2,14,4,1711,2513,1749,21,38,9,92.554375,-
CDU-CSU_Wahlprogramm_2021,2,14,5,1770,2479,1878,24,108,62,96.868576,für
CDU-CSU_Wahlprogramm_2021,2,14,6,1902,2480,2347,24,445,61,96.641205,Deutschland
CDU-CSU_Wahlprogramm_2021,2,14,7,2371,2480,2466,22,95,61,93.059898,als
CDU-CSU_Wahlprogramm_2021,2,14,8,2488,2480,2822,25,334,61,91.671143,Chancen-
CDU-CSU_Wahlprogramm_2021,2,14,9,2847,2480,2978,27,131,61,92.584717,und
